smiles,RF_homo,XGB_homo,RF_lumo,XGB_lumo,RF_gap,XGB_gap,score,rank
O=S1(=O)OCCCO1.O=[PH](O)O,-7.70619999999999,-7.841023,0.45488571428571295,0.20770258,8.379522666666693,8.6649685,1.1762030299195954,189
CP(=O)(O)O.O=S1(=O)OCCCO1,-7.666497666666648,-7.811945,0.4635107142857126,0.21229273,8.302371333333353,8.670263,1.174131047279647,190
PC1CCOC1,-7.47644999999999,-7.2285366,0.11333333333333334,-0.20754276,8.152523333333315,8.816497,1.173924631279387,191
C1COCCOCCO1.CP(=O)(O)O,-7.45980599999998,-7.0539846,0.4594816666666655,0.77573884,7.863106666666665,7.9646454,1.173764889477669,192
COB(OC)C1CCNCC1,-7.851491666666671,-7.582271,0.11819399999999983,0.5847141,8.098881333333308,8.80793,1.1717340675381291,193
C1CCOC1.O[PH](O)=S,-7.617823333333308,-7.126529,0.3910449999999993,0.27745408,8.141486666666662,8.270726,1.1710645533316955,194
CCOC(C)=O.O[PH](O)=S,-7.663973999999986,-7.9417534,0.5190399999999984,0.3931231,8.17685499999999,8.694899,1.170316076491737,195
CPC(=O)CC(C)=O,-7.69511033333333,-8.0301,0.5549049999999993,0.13357708,8.430711333333326,8.697679,1.170168761333433,196
COC(=O)CC(C)=O.CO[PH](=O)OC,-7.503473333333327,-6.894906,0.23598000000000002,0.30493885,7.693676666666652,8.547289,1.169574033581096,197
COCCOC.C[PH](C)=O,-7.66913266666665,-6.861405,0.18247500000000025,0.20937255,7.855174666666659,8.592459,1.1687231764984465,198
CCOP(=O)(OCC)OCC.CP(=O)(O)O,-7.64343933333333,-7.7850947,0.5864049999999981,0.3507705,8.028493333333335,8.680191,1.1680330894658737,199
CCOP(=O)(OCC)OPC,-7.748563333333345,-7.5225673,0.41862333333333246,0.1784705,8.158000000000028,8.686635,1.1678214887406875,200
O=C1OCCC1P(=O)(O)O,-7.5267633333333235,-7.4673266,0.5339107142857134,0.08400541,8.099324666666663,8.521748,1.1677883733343952,201
BBr.O=C1CCCN1,-7.564658333333318,-7.2525897,0.4790029999999994,0.10619005,8.094364999999986,8.417199,1.1675045787981269,202
CP(=O)(O)O.O=S1(=O)CCC1,-7.720623333333309,-8.628712,0.6261827142857119,0.7480131,8.421701666666673,8.646292,1.1673277938428561,203
O=C1CCC(P(=O)(O)O)O1,-7.50051999999999,-7.484009,0.5111083333333329,0.24441479,7.9894330000000044,8.518745,1.1672848348330045,204
CCOP(=O)(OCC)OCCB(O)O,-7.6856226666666645,-7.8125806,0.3079616666666669,0.35484537,8.189654666666666,8.772904,1.167202380946192,205
CCOC(=O)OCCP(C)C,-7.769885999999987,-7.5132594,0.2785950000000003,0.4780017,7.931241333333331,8.799455,1.1671568999060336,206
PC1CCNCC1,-7.67108899999999,-7.806028,0.35712999999999967,0.2211852,8.14332333333332,8.8642235,1.1666891104288726,207
O=[PH](O)O.c1ccccc1,-7.478825666666657,-7.1731405,0.6779586666666649,0.4692065,8.120257666666676,7.8361387,1.1655591263129583,208
CCOC(=O)CB(OC)OC,-7.8112870000000045,-7.55621,0.26411066666666716,0.36468482,8.047079666666635,8.83259,1.1651287208325631,209
Bc1ccc2cccnc2c1,-7.616453333333329,-7.3265505,0.36563238095238093,0.08473968,8.070236999999981,8.623018,1.1647562891826162,210
CC(C)OC(=O)OC(C)P(=O)(O)O,-7.679276666666662,-7.822857,0.446179333333333,0.6201131,8.246663333333315,8.400892,1.1641349439602506,211
COC(=O)OC.O[PH](O)=S,-7.822251666666655,-7.4570737,0.421819333333332,0.42077988,7.98499333333332,8.661122,1.1637142103863392,212
COCCP(=O)(O)O,-7.529139999999976,-8.135465,0.5146699999999997,0.39172915,8.285475000000005,8.597664,1.162896947574143,213
O=P(O)(O)C1CCC1,-7.471959999999992,-8.275611,0.6801053333333317,0.5242909,8.117597333333347,8.602335,1.162510261236449,214
O=[PH](O)O.O=c1occo1,-7.663188999999987,-7.400721,0.34563799999999956,0.29555276,8.069710000000013,8.558526,1.1622393109065108,215
CCOP(=O)(OCC)OCC.CP(C)C,-7.6644583333333385,-7.5077224,0.39811166666666503,0.27899802,7.975683333333343,8.706411,1.1621582849356344,216
CCOP(=O)(OCC)OCC.C[P+](C)C,-7.662638333333338,-7.5077224,0.3944116666666651,0.27899802,7.976323333333345,8.706411,1.1620042849356351,217
C[P+](C)C.O=C1OCC(F)(F)O1,-7.780929333333322,-7.695599,0.30975266666666734,1.0407193,8.197644999999987,8.20384,1.161388579883575,218
CCOCCO.C[PH](C)=O,-7.696390333333324,-7.3091555,0.32426499999999997,0.1996862,8.004736333333339,8.658568,1.1604217534074497,219
CCOC(=O)OC.O=P(O)(O)OP(=O)(O)O,-7.843706666666657,-7.97041,0.5306896666666651,0.5595518,8.311555,8.532913,1.1603123773977293,220
CP(C)C.O=C1OCC(F)(F)O1,-7.731489333333323,-7.695488,0.2869533333333343,1.0446203,8.171524999999985,8.201114,1.1602171850868208,221
P=C1CCCN1,-7.542641999999992,-7.3424606,0.42398000000000025,0.22019671,7.952026666666642,8.529569,1.160180179276256,222
CCOC(=O)OCC.O=P(O)(O)OP(=O)(O)O,-7.838938666666659,-7.6571455,0.48032699999999867,0.4975468,8.067035952380953,8.619995,1.1596746576907768,223
C[PH](C)=O.O=C1OCC(F)(F)O1,-7.72177266666665,-7.7624907,0.35694066666666746,1.046909,8.168134666666655,8.187831,1.1591310521241507,224
C1CCOCC1.COBOC,-7.793968333333329,-7.326596,0.13936400000000015,0.38076162,7.910357999999964,8.834779,1.1589615831634457,225
COC(=O)OC.O=[PH](O)O,-7.700159999999991,-7.2261357,0.3121159999999992,0.0656235,7.9724116666666625,8.730375,1.1582739566231814,226
B1OCCO1.C1CCC1,-7.798441999999984,-7.369253,0.08537333333333345,0.2306271,8.075860999999973,8.851338,1.1576856692177273,227
CCO[PH](=O)OCC.FC(F)C(F)(F)F,-7.705774666666657,-7.688629,0.13317633333333295,0.7928262,8.020222999999993,8.619179,1.1576201581893928,228
CCOC(=O)OC.O[PH](O)=S,-7.809883333333318,-7.521696,0.5486166666666648,0.40377325,8.20115633333332,8.368646,1.1570819738972342,229
OB(O)c1ccc(F)c(F)c1,-7.95321814285713,-7.6531773,0.27277000000000023,0.6863853,8.399401999999997,8.362196,1.1552335741841468,230
COB(OC)C1CCCNC1,-7.8173516666666725,-7.5797462,0.12166733333333322,0.58829945,7.983021333333304,8.80793,1.15512059623991,231
N#CCOCCOC(C#N)P(=O)(Cl)Cl,-7.620899333333323,-7.0804152,0.23934800000000042,0.4966841,8.104836333333324,8.142347,1.1546443621297517,232
CCOP(=O)(CCOC)OCC,-7.578124666666667,-7.552304,0.2996566666666665,0.79269505,8.060143000000025,8.240083,1.1543336363205006,233
B1OCCO1.O[PH](O)=S,-7.708151999999979,-7.03053,0.391414999999999,-0.11444373,8.249418999999998,8.368255,1.1542781269027023,234
CP(=O)(O)O.c1ccc2ncccc2c1,-7.382269333333324,-7.0631657,0.5823166666666657,0.36531445,7.794198166666657,8.099753,1.1541197276727995,235
OB(O)C1CCCC1,-7.757936666666674,-7.656119,0.20068904761904777,0.89171034,8.065782999999998,8.4453945,1.1539870810203814,236
COC(=O)CCP(C)C,-7.5473383333333235,-7.2250733,0.21359000000000022,0.6259463,7.9028519999999824,8.316652,1.153969551462553,237
CCOP,-7.77085999999999,-7.849232,0.29105333333333344,0.06934858,8.178109999999988,9.033683,1.1534050222853418,238
CCOP(=O)(OCC)OCCP(=O)(O)O,-7.823072666666669,-7.610301,0.5152329999999989,0.5388832,8.260151333333333,8.287525,1.1526466807871496,239
OB(O)C1CCCO1,-7.736397,-7.6341753,0.18513000000000016,0.42117658,8.164754333333319,8.668998,1.15211056188065,240
COB(CCC(=O)OC)OC,-7.720236666666664,-7.308356,0.17032400000000028,0.31690317,7.771459999999969,8.894781,1.1520434273839895,241
FB(F)c1cncs1,-7.731108333333332,-7.6021647,0.22003333333333372,0.70872205,8.129130333333329,8.434388,1.1520260452519095,242
BC1CCSC1,-7.450986666666649,-7.223675,0.3771366666666665,-0.054866355,7.86386333333332,8.658544,1.1516227146504923,243
B1OCCO1.C[PH](C)=O,-7.746695999999978,-7.067688,0.1357733333333333,-0.3335058,8.274751333333326,8.735745,1.1502818830269517,244
COC(=O)CC(C)=O.CP(C)C,-7.57500666666666,-6.8950434,0.2926516666666664,0.3300457,7.8277236666666505,8.309198,1.1502815082814513,245
COS(=O)(=O)OC.O=P(O)(O)OP(=O)(O)O,-7.729678333333319,-7.6880527,0.7493399999999959,0.14301538,8.615831952380965,8.028766,1.1501131857185047,246
OB(O)c1ccc(O)cc1,-7.832665999999982,-7.5098763,0.2634133333333329,0.69025725,8.107974333333326,8.432679,1.1497999519390754,247
COCCOC.CP(=O)(O)O,-7.464261666666639,-7.594377,0.44897499999999885,0.5898007,7.707664666666662,8.554493,1.1494520746087424,248
BC.N#CC1CO1,-7.743734999999985,-7.677417,0.23062333333333404,0.59769785,8.135452666666648,8.550494,1.1482647800278971,249
OB(O)C1CCCCO1,-7.737813666666667,-7.4741325,0.14609266666666665,0.4184552,8.127509999999985,8.59835,1.1480621655655834,250
CCOC(C)=O.CCO[PH](=O)OCC,-7.519773333333321,-6.8234696,0.1720660000000002,0.03483558,7.817479666666661,8.525009,1.1480465556748118,251
BBr.O=S1(=O)CCCC1,-7.810909999999974,-7.1081977,0.2715173333333333,0.35817254,8.162314999999998,8.292592,1.1475687367549936,252
CCOP(=O)(OCC)C(C)OC,-7.638920999999998,-7.565306,0.31926399999999994,0.73861575,8.106741333333355,8.239492,1.1472946346316064,253
O=P(O)(O)C1CCCNC1,-7.403064999999978,-7.4832516,0.45619399999999866,0.4420097,7.568844999999993,8.65179,1.1459100004097005,254
CO[PH](=O)OC.O=S1(=O)CCC1,-7.646787666666645,-6.9996777,0.10238704761904756,0.12991798,7.859873333333326,8.6799,1.1458306558579419,255
COC(=O)CC(C)=O.O[PH](O)=S,-7.511483999999987,-7.054469,0.44126133333333206,0.10339264,7.925969666666661,8.318509,1.1457008831595505,256
CBC(=O)CC(C)=O,-7.889298333333332,-8.271585,0.4446599999999993,0.352884,8.415980666666666,8.830085,1.144712122992643,257
CC1(C)OC(=O)O1.COBOC,-7.831153333333321,-7.858145,0.14528166666666661,0.7011394,8.18788799999998,8.665685,1.14428291302738,258
B1OCCCCCO1.OBO,-7.661510333333322,-7.2592015,0.1855850000000002,0.16923952,7.9339199999999765,8.709647,1.1438303348876921,259
O=P(O)(O)C1CCCO1,-7.4025986666666475,-7.5884013,0.535295666666666,0.58675325,7.85838166666667,8.257946,1.1429228759499903,260
CCOCCO.CCO[PH](=O)OCC,-7.516579999999987,-7.070022,0.201581666666667,0.051343072,7.860204666666663,8.599981,1.1419855898352838,261
BC.O=S1(=O)OCCCO1,-7.988306666666666,-7.9792743,0.28775571428571456,0.43462062,8.369770000000035,8.774022,1.141977729499279,262
C1CCNCC1.COBOC,-7.8104316666666636,-7.333853,0.15544733333333358,0.3480974,7.872121333333296,8.817921,1.1418974505046462,263
O=C1OCC(F)(F)O1.O=[PH](Cl)Cl,-7.627884333333312,-7.466225,0.38281733333333395,0.647046,8.096673333333314,8.1606245,1.1418226498325978,264
BC.CCOP(=O)(OCC)OCC,-7.631891000000003,-7.547048,0.3583459999999994,0.19284613,8.013984666666683,8.657547,1.1401442891098847,265
CO[PH](=O)OC.O=C1CCCN1,-7.439552666666659,-6.7094936,0.19145000000000006,0.3276151,7.6383926666666495,8.281984,1.1395782204252547,266
CCOP(=O)(OCC)OCC.FBF,-7.719273500000005,-7.7401195,0.2734750000000002,0.4212735,8.106636666666684,8.66387,1.13940463626331,267
CP(=O)(O)O.O=C1OCC(C(F)(F)F)O1,-7.571694999999985,-7.817213,0.476165666666666,0.6229438,8.036798333333312,8.377314,1.1393526034596109,268
C1CCOCC1.O[PH](O)=S,-7.638687999999986,-7.2964215,0.41711999999999916,0.32362336,8.050846666666663,8.287614,1.1385371817771293,269
COCCOCP(=O)(OC)OC,-7.517784666666659,-7.369369,0.10274833333333303,0.85440373,7.599736333333327,8.537658,1.13797856984431,270
CCOP(=O)(COC(=O)OC)OCC,-7.7462059999999955,-7.655419,0.3471086666666665,0.55622953,8.218091333333328,8.345446,1.1379643920933402,271
CCOP(=O)(CCC(=O)OC)OCC,-7.600198333333332,-7.092498,0.1984866666666669,0.58191913,7.98915466666667,8.134166,1.1378205323104238,272
CCO[PH](=O)OCC.FC(F)(F)C(F)(F)F,-7.683094666666653,-7.5913296,0.06115066666666677,0.67743427,7.982378952380935,8.604165,1.1369329095723728,273
O=c1occo1.O[PH](O)=S,-7.81407233333332,-7.457214,0.4234429999999995,0.22866498,8.040760333333337,8.605291,1.1363336050881574,274
CCOP(=O)(OCC)OCC.C[PH](C)=O,-7.722700999999999,-7.7203155,0.3953713333333321,0.24800454,8.069717333333347,8.711676,1.1363325081124493,275
O=S1(=O)CCC1.O=[PH](O)O,-7.791606666666644,-8.681017,0.6181297142857121,0.80417186,8.331475000000014,8.637511,1.1362489485473959,276
COB(OC)C1CCCCN1,-7.811771666666675,-7.5856895,0.10506066666666657,0.45231047,7.999251333333303,8.807772,1.1353910924218749,277
COS(=O)(=P)OC,-7.908571666666634,-7.629076,0.6460999999999996,0.3644103,8.325804666666665,8.246451,1.1353806049503685,278
COB(OC)C1CCCCO1,-7.791281666666675,-7.571973,0.10635399999999993,0.53058904,8.006461333333307,8.713872,1.1351199374073602,279
O=C1OCC(C(F)(F)F)O1.O=[PH](O)O,-7.609134999999988,-7.411142,0.4268363809523806,0.5240282,8.055298333333313,8.170036,1.134655083436673,280
CP(=O)(O)O.O=c1occo1,-7.52803999999998,-7.397064,0.4431046666666665,0.2540193,8.051300000000007,8.292665,1.1345958677622834,281
COP(=O)(OC)c1cnccn1,-7.498213333333323,-7.2059555,0.08527638095238056,0.74989945,7.668330999999996,8.405148,1.1343467588798801,282
CCOP(=O)(OCC)OCC.OBO,-7.673684333333332,-7.611401,0.42318166666666535,0.11978356,8.092233333333347,8.634866,1.134101790357251,283
COBOC.O=C1CCCN1,-7.741686666666656,-7.0986786,0.23888400000000062,0.43083727,7.862230999999981,8.434241,1.1336978616817452,284
CCOP(=O)(OCC)OC(C)P(=O)(O)O,-7.827592666666671,-7.6598926,0.46352799999999905,0.37394932,8.290454666666658,8.360738,1.132737307463866,285
COC(=O)OCP(=O)(Cl)Cl,-7.677778333333312,-7.315164,0.2615950000000002,0.33353096,8.165689999999982,8.295505,1.1325664449911121,286
FBF.O=C1CCCN1,-7.612397999999987,-7.28116,0.22959666666666692,0.23417582,8.024908333333318,8.455279,1.1315697274830017,287
O=P(O)(O)OP(=O)(O)O.O=S1(=O)OCCCO1,-7.828040333333322,-7.9109583,0.4260356666666653,0.23130235,8.297298619047632,8.668098,1.130830322849845,288
COC(=O)CC(C)=O.C[P+](C)C,-7.615086666666659,-6.8950434,0.30583166666666617,0.3300457,7.751410333333316,8.307952,1.1307345511484765,289
C1CCCC1.O=[PH](O)O,-7.354463666666652,-6.9939938,0.6120419999999989,0.5751622,7.768439999999992,7.7531257,1.1301251454887395,290
C1CCSC1.O[PH](O)=S,-7.620553333333315,-7.0038767,0.491228999999999,0.50824267,7.892579999999996,7.974557,1.1296836316762944,291
BC(=O)OCCC,-7.9719889999999864,-8.501448,0.2233033333333342,0.41457978,8.490991999999983,9.032758,1.1294169170134536,292
CCOC(=O)OPC,-8.047071999999975,-7.5908747,0.3688533333333331,0.44616404,8.452534999999992,8.31101,1.1292696776167888,293
CCO[PH](=O)OCC.COCCOC,-7.541945999999986,-6.8284745,0.13238499999999967,0.016710967,7.729789666666655,8.578905,1.1285402712297756,294
N#CCOCCOCC#N.O=[PH](Cl)Cl,-7.5816493333333135,-7.068267,0.2776833333333337,0.37478477,7.894206666666659,8.246531,1.128530224756179,295
BC.O=S1(=O)CCC1,-8.002779999999976,-7.9419403,0.3310130476190476,0.33461422,8.353420000000007,8.74615,1.128050046949419,296
CCOP(=O)(OCC)C(C)C(=O)OC,-7.618921666666662,-7.2892427,0.2869733333333337,0.5805459,7.956801333333322,8.208375,1.1269384857599887,297
COCCOC.O=[PH](Cl)Cl,-7.619769333333311,-7.0177927,0.13258999999999987,0.17614695,7.841474666666655,8.530222,1.1250155590372422,298
CCO[PH](=O)OCC,-7.790284999999985,-7.364295,0.10800333333333297,0.018109819,8.180371666666673,8.708247,1.1234537422523436,299
CCO[PH](=O)OCC.FC(F)(F)C(F)(F)C(F)(F)F,-7.6741713333333195,-7.5931053,0.02984433333333344,0.71682477,7.876912999999979,8.627719,1.1228352531669605,300
C1CCCCCC1.O=[PH](O)O,-7.358963666666658,-7.0122514,0.592091999999999,0.7539729,7.692046666666658,7.6842675,1.1214903141473134,301
OB(O)c1cscn1,-7.870468333333315,-8.037283,0.34874904761904757,0.70293975,8.231117666666659,8.515886,1.1209914225844986,302
CCOC(=O)OCP(=O)(Cl)Cl,-7.691973333333315,-7.491936,0.28681800000000013,0.5953166,8.181229666666649,8.146019,1.1201834870292018,303
C[PH](C)=O.N#CC1CO1,-7.711784333333331,-7.7396393,0.35994666666666675,0.45652243,8.107306190476185,8.460099,1.118237905058911,304
COS(=O)(=O)OC.O=[PH](Cl)Cl,-7.716916666666645,-6.813031,0.5513583333333326,0.032598693,8.352225000000002,7.698241,1.118194621214573,305
OP(=O)(OCC)OP(=O)(OCC)OCC,-7.864239333333332,-7.627548,0.3154999999999999,0.5041644,8.251949285714279,8.340596,1.1176906239414475,306
C[PH](C)=O.O=S1(=O)OCCCO1,-7.8974643333333265,-7.9167337,0.24152000000000043,0.17513543,8.401161333333365,8.735428,1.117686441742777,307
CC(C#N)P(=O)(O)O,-7.476456666666639,-8.553506,0.780116666666665,0.5093448,8.147508666666672,8.492517,1.1169300653989214,308
OB(O)c1ccc(OC)cc1,-7.902890142857135,-7.5110373,0.27714000000000016,0.23163466,8.259807999999985,8.4974985,1.115688377803195,309
BC1CCNCC1,-7.634231999999993,-7.7355256,0.32240666666666634,-0.13524096,8.159506666666658,8.805715,1.115655470000537,310
CN(C)[PH](=N)N(C)C.O=C1CCCN1,-7.568834333333323,-7.2247868,0.33909133333333297,0.14992361,7.979167999999996,8.321191,1.1143808442017087,311
CP(=O)(O)O.N#CCOCCOCC#N,-7.471622666666646,-7.133186,0.5700569999999983,0.7302908,7.804039999999998,7.745405,1.1142199254840872,312
O=C1CCC(P)O1,-7.506237000000003,-7.307985,0.13929333333333363,0.1887325,7.830905666666642,8.603741,1.1139998731454162,313
CCOC(=O)OCCP(=O)(Cl)Cl,-7.705129333333316,-7.356685,0.18976866666666675,0.52148956,8.150774666666647,8.179018,1.1133750973113372,314
COCCOCP(=O)(Cl)Cl,-7.557056666666655,-7.617991,0.08692666666666665,0.59297514,7.82042466666666,8.615973,1.1130077532033291,315
Bc1ccccc1.O=S1(=O)CCC1,-7.871277142857129,-7.450717,0.20418133333333327,0.23006888,8.084641666666663,8.6461525,1.1129972469205853,316
OB(O)C1CCCOC1,-7.690004333333335,-7.542036,0.20726666666666707,0.43003482,7.968891666666651,8.539848,1.1125371628226568,317
CCOC(=O)OC(C)P(=O)(Cl)Cl,-7.710796666666655,-7.5526567,0.280776666666667,0.61664003,8.163184666666648,8.172079,1.1121472577132523,318
BBr.C1CCNCC1,-7.699248666666647,-7.3887005,0.460294666666666,0.14611098,8.070909999999984,8.348276,1.1116057021321293,319
O=P(O)(O)C1CCCCO1,-7.4482599999999834,-7.586075,0.5058439999999994,0.48311028,7.835038333333334,8.255262,1.1112530591037464,320
C1CCCCC1.CP(=O)(O)O,-7.32133433333331,-7.571249,0.6522619999999978,0.7115488,7.7419849999999935,7.958797,1.1108405151580834,321
COCCOC.O=[PH](F)F,-7.603369999999978,-6.859946,0.07423499999999998,0.0333313,7.80021133333332,8.520053,1.110690427684622,322
CCOC(=O)OCC.CCO[PH](=O)OCC,-7.652740333333317,-7.090072,0.25170666666666736,0.19511609,7.911196619047613,8.36172,1.1101848807576626,323
COP(=O)(OC)C(C#N)OCCOCC#N,-7.545772666666656,-7.4200697,0.2846766666666671,0.545052,7.6822593333333264,8.468991,1.109833067200153,324
CCOC(=O)OC.CCO[PH](=O)OCC,-7.659707666666655,-7.0903563,0.22020000000000062,0.12809025,7.930982333333325,8.4192915,1.1097887005570577,325
COC(=O)CCB(O)O,-7.74802033333332,-7.511443,0.3160490476190477,0.15715608,8.137769999999989,8.499147,1.1094447314578333,326
C1COCCOCCO1.O=[PH](O)O,-7.539431333333319,-6.9057083,0.3943483333333322,0.6227765,7.876940999999994,7.74053,1.1092919821090712,327
C1CCOCC1.OBO,-7.714876999999987,-7.482182,0.15649000000000007,0.2565486,7.978913333333316,8.653973,1.1089741299232152,328
COCCOCP(C)C,-7.710284333333322,-7.395381,0.3074983333333335,0.60919905,8.231041333333325,7.953766,1.1086162514856972,329
CN(C)[PH](=N)N(C)C.O=S1(=O)OCCCO1,-7.748622999999985,-7.6324477,0.21610666666666703,0.078572504,8.112153333333344,8.743166,1.1081051283336611,330
CC(C)OC(=O)OCCB(O)O,-7.849816666666655,-7.799031,0.3729116666666665,0.29986343,8.241509666666657,8.5305395,1.1079989829229673,331
COC(=O)CC(C)=O.C[PH](C)=O,-7.647943333333327,-6.9064636,0.33382333333333297,0.19572057,7.913071333333324,8.144827,1.1078501862621462,332
BC.CCOC(=O)OCC,-8.047255666666645,-8.10225,0.2897933333333338,0.5476344,8.129522999999994,8.891589,1.1074107314863229,333
FB(F)c1cscn1,-7.7581283333333335,-7.530804,0.20371000000000028,0.65404356,7.948920333333326,8.40959,1.1070251798582702,334
O[PH](O)=S.c1ccsc1,-7.7391849999999875,-7.5512056,0.6343016666666654,0.48395324,8.155445333333333,8.007708,1.1068102262011226,335
CCOP(=O)(COCCOC)OCC,-7.565562999999993,-7.4980817,0.25236433333333397,0.7145626,7.93749800000001,8.167433,1.1064784936235466,336
CP(=O)(O)O.N#CCCCC#N,-7.4158849999999745,-7.1466026,0.6513266666666646,0.70890546,7.721109999999996,7.7098956,1.1058627963371308,337
OB(O)c1ccc(Br)cc1,-7.863343619047611,-7.4537783,0.3157,0.2616442,8.196640047619033,8.386871,1.1057356263675358,338
O[PH](O)=S.c1ccccc1,-7.710568333333327,-7.5512056,0.6199116666666651,0.488052,8.121540000000001,8.018953,1.1050271209926623,339
CCOC(=O)OC(C)P(C)C,-7.778131,-7.7805243,0.28994733333333367,0.52084124,8.249361333333328,8.335356,1.1047634164557123,340
O=C1CCCN1.O=[PH](Cl)Cl,-7.586974999999997,-6.9935718,0.2993600000000001,0.14736311,7.92235666666666,8.19929,1.1042558414140533,341
B1OCCO1.O=C1OCC(C(F)(F)F)O1,-7.799876666666663,-7.630818,0.21215400000000068,0.68563527,8.105269999999985,8.315036,1.1041253707796073,342
CCCOC(=O)CB(OC)OC,-7.773474999999999,-7.722557,0.2129840000000004,0.33580944,7.963799999999969,8.766897,1.104053646040053,343
FC(F)C(F)(F)F.O=P(O)(O)OP(=O)(O)O,-7.8569109999999895,-8.051502,0.5701509999999983,0.77190214,8.287513119047608,8.152357,1.1030200315234135,344
COP(=O)(OC)C1(C#N)CO1,-7.471580999999985,-7.3659606,0.059672380952381004,0.4482403,7.848579666666655,8.412416,1.102754888896429,345
OB(O)c1ccc(Cl)cc1,-7.904829476190463,-7.4760675,0.28453999999999996,0.23541862,8.25640733333332,8.399348,1.1020103582368668,346
CCCOC(=O)CP(C)C,-7.59914166666666,-7.335513,0.20417400000000024,0.32495824,7.90148199999999,8.409014,1.1012707676482192,347
N#CC1CO1.O[PH](O)=S,-7.603289666666649,-7.920932,0.5494249999999986,0.763147,8.082771666666664,8.082143,1.1012354763718948,348
CC1(C)OC(=O)O1.O=[PH](O)O,-7.720676666666653,-8.011869,0.3286033809523808,0.33307353,8.29015333333333,8.518243,1.1010488554210633,349
C1CCC1.O=[PH](O)O,-7.454158666666652,-7.6206994,0.6673233333333314,0.63273656,7.963742999999999,7.87001,1.1005308535297416,350
