smiles,RF_homo,RF_lumo,RF_gap,norm_homo,norm_lumo,norm_gap,score,rank
Bc1ccccc1.C1CCCNCC1,-7.871459999999989,-0.04253999999999976,7.807859999999987,0.6305442374854229,0.20330969267139487,0.4777088036117165,0.4412397004917319,7608
CCCO[PH](=O)OCCC.O=S(=O)(c1ccccc1)c1ccccc1,-7.692720000000002,0.21146000000000031,7.776280000000002,0.5004947613503896,0.35807072701128395,0.4591445635816278,0.4412274719411532,7609
CC1(C)OBOC1(C)C.FB(F)c1ccccc1,-7.803840000000004,-0.021980000000000017,7.854559999999988,0.581344586728739,0.2158368063171747,0.5051613054928286,0.44121894011090557,7610
BC(C)(C)C.C1CCNC1,-7.788279999999986,-0.015059999999999917,7.863579999999985,0.5700232828870497,0.22005313055982056,0.5104636945071235,0.44120840183691046,7611
Bc1ccccc1.CCOP(=O)(OCC)OCC,-7.646799999999999,0.17245999999999997,7.8491400000000064,0.46708381839346025,0.3343082059905921,0.5019751693002137,0.4412076750353011,7612
Bc1ccccc1.CCOP(=O)(OCC)OCC,-7.646799999999999,0.17245999999999997,7.8491400000000064,0.46708381839346025,0.3343082059905921,0.5019751693002137,0.4412076750353011,7613
C1CCC2(C1)CCCC2.c1ccc(B2OCCCO2)cc1,-7.918760000000003,0.0007399999999999922,7.730159999999989,0.6649592549475996,0.22967999805025455,0.43203301354399937,0.441204981316956,7614
C1COCCOCCO1.O=[PH](Cl)Cl,-7.699599999999991,0.07291999999999997,7.877439999999996,0.505500582072151,0.2736589408008576,0.5186112678705603,0.44119236401012674,7615
C1CCCNCC1.OB(O)O,-7.753419999999995,0.13574,7.778539999999983,0.5446594877764621,0.3119348785064948,0.46047310007522047,0.44116754991497525,7616
B1C2CCCCCCC12.c1ccccc1,-7.868199999999993,0.06446000000000009,7.727379999999984,0.6281722933643543,0.2685043016256,0.43039879608726217,0.44116249693189113,7617
C1C2CC3CC1CC(C2)C3.F[B-](F)F,-7.942559999999999,-0.006900000000000006,7.713819999999979,0.6822759022118579,0.22502498111184213,0.4224275771256334,0.4411612958473633,7618
C1C2CC3CC1CC(C2)C3.F[B-](F)F,-7.942559999999999,-0.006900000000000006,7.713819999999979,0.6822759022118579,0.22502498111184213,0.4224275771256334,0.4411612958473633,7619
B1CCSCC1,-7.765839999999977,0.050519999999999975,7.833079999999987,0.5536961583235964,0.2600107235992296,0.49253433032352856,0.44112579670625923,7620
C1CCNCC1.FB(F)c1ccccc1,-7.728380000000009,0.04508000000000012,7.872059999999989,0.5264406286379391,0.25669615656454864,0.5154486455981715,0.44112049380001495,7621
C1COOCO1.O=P(O)(O)OB(OP(=O)(O)O)c1ccccc1,-7.692399999999987,0.6209399999999984,7.4575799999999965,0.5002619324795985,0.6075650118203291,0.2717974040631974,0.44106704491525717,7622
COP(=O)(O)OP(=O)(OC)OC.O=C1COCCO1,-7.508619999999986,0.5962199999999978,7.647379999999987,0.3665454016297707,0.5925032292656749,0.38337095560570056,0.4410629715109139,7623
B1OCCO1.C1CCC2CCCC2C1,-7.879299999999998,0.06902000000000011,7.713099999999991,0.636248544819539,0.2712826886987886,0.42200432656130715,0.44106110068002113,7624
B1OCCO1.C1CCC2CCCC2C1,-7.879299999999998,0.06902000000000011,7.713099999999991,0.636248544819539,0.2712826886987886,0.42200432656130715,0.44106110068002113,7625
C1CSCP1,-7.738919999999971,0.04940000000000001,7.858659999999986,0.5341094295692264,0.25932831273914825,0.5075714823175081,0.44105991561951563,7626
BC.C1CCCCC1,-7.8087399999999825,0.04800000000000003,7.7948599999999795,0.5849097788125421,0.25847529916404655,0.47006677953345744,0.4410422352063596,7627
BC.C1CCCCC1,-7.8087399999999825,0.04800000000000003,7.7948599999999795,0.5849097788125421,0.25847529916404655,0.47006677953345744,0.4410422352063596,7628
CC1COC(=O)O1.CCOP(C)(=O)OCC,-7.552739999999985,0.3468199999999994,7.80011999999999,0.39864668218855925,0.4405449538154069,0.4731588600451264,0.4410210348192404,7629
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)F.O=[PH]1OCCCCO1,-7.612639999999992,0.14220000000000035,7.903479999999981,0.44222933643769213,0.3158709268601788,0.533918829947301,0.4409976109682817,7630
B1OCCO1.C1CCCOCC1,-7.8071399999999995,-0.040639999999999794,7.864799999999972,0.5837456344586549,0.20446735395189009,0.5111808690744599,0.44093624415294747,7631
C1CCSC1.O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-8.087119999999988,-0.0740600000000001,7.630779999999978,0.7874563445867055,0.18410470132338952,0.3736126787057712,0.44091338525533696,7632
CP(C)C.N#CCCCC#N,-7.762619999999991,0.15046000000000004,7.757399999999997,0.5513533178113841,0.3209037069532789,0.4480459932279759,0.44089550472058925,7633
C[PH](C)=O.c1ccc2c(c1)[nH]c1ccccc12,-7.976339999999997,-0.03845999999999978,7.705859999999976,0.7068538998835674,0.20579561794740567,0.4177483069977166,0.4408941781483786,7634
C1CCCNCC1.F[B-](F)F,-7.8374199999999865,-0.017159999999999936,7.817959999999976,0.6057770663562012,0.21877361019716793,0.483646068472507,0.44082363035501354,7635
C1CCCCC1.c1ccc2ccccc2c1,-7.948939999999993,-0.1397600000000002,7.80965999999998,0.6869179278230293,0.1440739928346859,0.47876693002254633,0.4408043482063331,7636
CP(C)C.O=S1(=O)CCCCC1,-7.876899999999987,0.035940000000000014,7.739899999999998,0.634502328288681,0.25112719650995574,0.43775865312263473,0.44079231868864494,7637
CC1(C)CCS1(=O)=O.COP(=O)(OC)C(F)(F)F,-7.784859999999986,0.23628000000000063,7.669599999999985,0.5675349243305883,0.37319343910701663,0.39643293829945314,0.44079168435106275,7638
BC.C1CCC2(CC1)CCCC2.OB(O)O,-7.805220000000009,0.10495999999999969,7.752539999999985,0.5823486612339819,0.2931807657624718,0.44518905191871383,0.44073444886642166,7639
CC(C)OC(=O)OC(C)C.CC1(C)CO[PH](=O)OC1,-7.651659999999989,0.25326000000000043,7.779759999999987,0.47061990686842403,0.3835392751821791,0.4611902746425667,0.4407238644722076,7640
c1cc[nH]c1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-8.115119999999981,-0.2216599999999995,7.718539999999969,0.8078288707799492,0.0941726986912339,0.4252022197140404,0.4406813587269711,7641
C1CCC2(CC1)CCCC2.CP(C)(C)=O,-7.830219999999983,0.06036000000000009,7.763739999999995,0.6005384167636487,0.2660061904413734,0.4517729495861387,0.44067256199596205,7642
C1CCNC1.CC[P+](CC)(CC)CC,-7.88238,-0.006620000000000011,7.767359999999979,0.6384895227007981,0.22519558382686247,0.4539009593679193,0.44066591570546587,7643
CCOP(C)(=O)OCC.O=S1(=O)CCC1,-7.639379999999991,0.19466000000000044,7.8364600000000015,0.46168509895224386,0.347834564110063,0.4945212565838837,0.4406644015522455,7644
CCOP(C)(=O)OCC.O=S1(=O)CCC1,-7.639379999999991,0.19466000000000044,7.8364600000000015,0.46168509895224386,0.347834564110063,0.4945212565838837,0.4406644015522455,7645
CCOP(=O)(O)OP(=O)(OCC)OCC.CN1CCCC1,-7.621319999999991,0.3716399999999995,7.715639999999987,0.44854481955759873,0.4556676659111395,0.423497460496594,0.440662729839259,7646
CC(=O)OC(C)C.O=P(F)(F)OB(F)F,-7.707699999999985,0.1235599999999999,7.828299999999996,0.511394062863765,0.3045136604031095,0.4897244168547603,0.44066208372196647,7647
C1COCCOCCO1.CCO[PH](=O)OCC,-7.618419999999993,0.15044000000000002,7.890279999999993,0.4464348079161562,0.3208915210450632,0.5261592362678496,0.4406615931955057,7648
O=C1CCCN1.OB1OBO1,-7.60275999999999,0.2705999999999998,7.811399999999988,0.43504074505235923,0.3941044576052247,0.47978978555302554,0.4406594750184854,7649
COBOC.O=S1(=O)CCC1,-7.964139999999979,0.12525999999999995,7.588699999999993,0.6979772991850677,0.3055494626014474,0.34887603461247707,0.4406084423809454,7650
COBOC.O=S1(=O)CCC1,-7.964139999999979,0.12525999999999995,7.588699999999993,0.6979772991850677,0.3055494626014474,0.34887603461247707,0.4406084423809454,7651
O=C1OCC(F)(F)C(F)(F)O1.O=[PH](Cl)Cl,-7.539999999999981,0.37128000000000044,7.791019999999984,0.3893771827706285,0.4554483195632567,0.4678094431903448,0.44057142797630344,7652
B1OCCCO1.C1CCC2(CC1)CCCCC2,-7.845139999999998,0.06870000000000014,7.742959999999988,0.6113940628637762,0.27108771416733674,0.43955746802104834,0.44056752031775326,7653
CCOP(=O)(OCC)c1ccccc1.O=S1(=O)OCCCO1,-7.641620000000002,0.16190000000000007,7.85938,0.46331490104771156,0.3278740464526818,0.5079947328818504,0.4405545774028582,7654
CC1(C)CC(C)(C)O[PH](=O)O1.O=[PH](F)F,-7.904059999999995,-0.0853400000000002,7.80791999999999,0.6542636786961378,0.1772318490897125,0.4777440744920787,0.44054628813258656,7655
CCOP(=O)(CC)OCC.F[B-](F)F,-7.590919999999988,0.06422000000000011,7.9822999999999995,0.426426076833498,0.2683580707270111,0.5802530097817717,0.44053644818086146,7656
C1CCC2(CC1)CCCC2.c1ccc(B2OCCCO2)cc1,-7.9151200000000035,0.0011199999999999869,7.730399999999988,0.6623108265424769,0.22991153030635358,0.43217409706544263,0.4405363458808262,7657
B1OCCO1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-8.126379999999997,-0.32486000000000076,7.787639999999984,0.8160215366705312,0.03129341229801838,0.46582251692999854,0.4405234914625643,7658
O=C1COCCOCCO1.O=P(c1ccccc1)(c1ccccc1)c1ccccc1,-7.848919999999997,0.18701999999999994,7.647139999999988,0.6141443538998637,0.3431795471716503,0.3832298720842564,0.44048911915515676,7659
CC1(C)CCS1(=O)=O.CCOP(=O)(O)OP(=O)(OCC)OCC,-7.6607399999999926,0.24782000000000043,7.774419999999986,0.47722642607680843,0.38022470814749804,0.45805116629042164,0.44045580678346063,7660
CC1(C)OC(=O)O1.O=[PH](OC1CCCCC1)OC1CCCCC1,-7.581539999999983,0.06480000000000001,7.99019999999997,0.4196012805587559,0.2687114620652675,0.5848970090293086,0.44045262639893046,7661
C1COCCOCOCCOCCO1.CCO[PH](=O)OCC,-7.630299999999995,0.15348000000000003,7.875979999999988,0.4550785797438648,0.32274377909385554,0.5177530097817673,0.440447911564023,7662
C1CCCNCC1.CN(C)[PH](=N)N(C)C,-7.774579999999982,0.1619400000000001,7.735219999999994,0.5600552968567785,0.3278984182691133,0.4350075244544609,0.4403891243195519,7663
B1OBO1.FC(F)C(F)(F)F,-8.009199999999986,0.055979999999999835,7.599759999999992,0.7307625145517784,0.26333747654212636,0.35537763355905305,0.4403810507517926,7664
B1OCCCCCO1.FBF,-7.601319999999989,0.019139999999999983,8.006939999999988,0.433993015133848,0.24089103360873468,0.594737584650086,0.4403602484828092,7665
B1OCCCCCO1.FBF,-7.601319999999989,0.019139999999999983,8.006939999999988,0.433993015133848,0.24089103360873468,0.594737584650086,0.4403602484828092,7666
BC(C)(C)C.c1ccc2ncccc2c1,-7.776999999999995,-0.09010000000000021,7.928739999999992,0.5618160651920618,0.17433160293436656,0.5487678705793613,0.440351448669673,7667
C1C2CC3C1C3C2.O=[PH]1OCC(F)(F)C(F)(F)O1,-7.611759999999988,0.31288000000000016,7.768659999999971,0.4415890570430445,0.4198654675732978,0.4546651617757407,0.440302422095199,7668
B1OCCCO1.C1CCC2(C1)CCCC2,-7.856179999999999,0.06074000000000014,7.7377599999999855,0.6194266589056863,0.26623772269747253,0.43650065838974506,0.4402995778368457,7669
COP(=O)(O)OP(=O)(OC)OC.O=C1CCCCN1,-7.4926199999999845,0.6002799999999974,7.655819999999983,0.35490395809077047,0.5949769686334697,0.388332392776503,0.4402972351278732,7670
COP(=O)(OC)C(F)(F)F.O=S1(=O)c2ccccc21,-7.820359999999991,0.15792000000000025,7.695339999999985,0.5933643771827466,0.3254490507177498,0.4115641459743964,0.44026968675990746,7671
CCCS(=O)(=O)CCC.O=[PH](F)F,-7.760319999999993,0.12257999999999997,7.778419999999997,0.5496798603026543,0.3039165509005383,0.4604025583145068,0.44023994668676053,7672
CN(C)P(=N)(N(C)C)N(C)C.O=[PH]1OCCCCO1,-7.655159999999986,0.15248000000000012,7.852740000000007,0.4731664726425775,0.32213448368306863,0.5040914221218848,0.44022685574644776,7673
C1C2CC3C1C3C2.CP(C)(C)=O,-7.764999999999985,0.07985999999999994,7.807219999999998,0.553084982537805,0.2778874509517192,0.4773325808878699,0.4402247624020052,7674
C1CCOC1.O=[PH](Br)Br,-7.867639999999978,-0.11396000000000056,7.862559999999987,0.6277648428404792,0.15979381443298935,0.5098640895409847,0.44021323299843446,7675
CC1(C)COS(=O)(=O)O1.CCOBOC(C)C,-7.686639999999988,0.22596000000000044,7.766319999999986,0.4960710128055599,0.36690551046769504,0.45328959744166397,0.44020879595864204,7676
Bc1ccccc1.C1CC2CC1C2,-7.897699999999985,0.037440000000000036,7.71691999999998,0.6496362048893785,0.25204113962613617,0.42424990594429435,0.44020316573237217,7677
O=P([O-])(F)F.c1ccc2ccccc2c1,-7.799739999999997,-0.09838000000000058,7.913359999999997,0.5783614668218657,0.16928663693305024,0.5397267682467835,0.4401851384251882,7678
B1OCCCCCO1.CN(C)P(=N)(N(C)C)N(C)C,-7.762979999999982,0.09671999999999997,7.795639999999986,0.5516152502910048,0.2881601715775874,0.4705253009781565,0.44014274695184025,7679
C1CC2(C1)CCC2.O=[PH]1OCC(F)(F)C(F)(F)O1,-7.6184799999999875,0.32867999999999997,7.749359999999979,0.44647846332942365,0.42949233506373174,0.44331969525956794,0.4401191176217738,7680
CCOP(=O)(CC)OCC.c1ccccc1,-7.714859999999998,0.03602000000000022,7.887280000000009,0.5166036088474764,0.2511759401428188,0.5243956922498008,0.4400921415970089,7681
Bc1ccccc1.OCC1COCO1,-7.831879999999994,0.07641999999999997,7.747119999999985,0.6017462165308274,0.27579147473861204,0.4420029157260874,0.4400624736712668,7682
C1COCCOCOCCO1.OB(O)O,-7.83567999999999,0.1152800000000001,7.713199999999984,0.6045110593713376,0.2994686944017936,0.4220631113619042,0.44001917067670104,7683
C1CC2(C1)CCC2.C[PH](=N)N,-7.7238599999999895,0.21266000000000027,7.741299999999989,0.5231519208381572,0.35880188150422826,0.43858164033105673,0.44001879683513834,7684
BF.C1CC[N+]C1,-7.775339999999976,-0.0009400000000000154,7.8594999999999855,0.560608265424877,0.22865638176013245,0.508065274642564,0.4400055040125284,7685
B1C2CCOCC12.c1ccoc1,-7.807899999999992,0.053860000000000054,7.7864199999999935,0.5842986030267516,0.26204577027125814,0.4651053423626612,0.4399454489344674,7686
C1CCC2(C1)CCCC2.CC[P+](CC)(CC)CC,-7.8433999999999955,0.014340000000000032,7.784159999999983,0.6101280558789082,0.23796641563695728,0.4637768058690508,0.43993906380237996,7687
CC1(C)OC(=O)O1.CCOP(=O)(OCC)c1ccccc1,-7.642739999999991,0.0956599999999997,7.9071799999999755,0.4641298020954334,0.287514318442153,0.5360938675695701,0.43993078318910395,7688
CCO[PH](=O)OCC.c1ccoc1,-7.748119999999999,0.0748599999999998,7.8255199999999885,0.5408032596041714,0.2748409738977843,0.48809019939802223,0.4399293498097956,7689
CCO[PH](=O)OCC.c1ccoc1,-7.748119999999999,0.0748599999999998,7.8255199999999885,0.5408032596041714,0.2748409738977843,0.48809019939802223,0.4399293498097956,7690
C1CCCCCCC1.OB(O)O,-7.797280000000004,0.06004000000000013,7.791379999999977,0.5765715948777501,0.2658112159099216,0.4680210684725079,0.4399232706253047,7691
CCCOC(=O)OCCC.O=[PH](F)F,-7.646759999999981,0.16276000000000013,7.851239999999993,0.4670547147845996,0.32839804050595867,0.5032096501128471,0.43991968663230635,7692
O=[PH](F)F.O=[PH]1OCCOCCO1,-7.587939999999991,0.018180000000000047,8.018180000000005,0.42425785797436166,0.24030611001437924,0.6013449962377555,0.4399071888917245,7693
C1CCC2CCCC2C1.O=P(O)(O)OB(OP(=O)(O)O)OP(=O)(O)O,-7.547879999999978,0.650019999999997,7.563839999999989,0.39511059371358304,0.6252833223660131,0.33426213318282905,0.43982302809701046,7694
CC(=O)OC(C)C.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.667479999999998,0.1712799999999999,7.824879999999975,0.48213038416761567,0.33358923740586344,0.4877139766741614,0.4398014771417083,7695
COP(C)(=O)OC.O=P(O)(O)O,-7.367619999999973,0.7688199999999966,7.638699999999996,0.26395518044233235,0.6976676171675044,0.37826843491345574,0.43979421324833334,7696
C[PH](C)(C)B([PH](C)(C)C)[PH](C)(C)C.O=C1SCCS1,-7.707279999999988,0.1349799999999999,7.8161199999999775,0.5110884749708688,0.31147181399429663,0.48256442814143163,0.4397938579461223,7697
CCOP(=O)(CP(=O)(OCC)OCC)OCC.O=C1OCC(F)(F)C(F)(F)O1,-7.606699999999991,0.3568599999999995,7.736979999999991,0.43790745052383784,0.4466622797397081,0.4360421369450531,0.43978777385708506,7698
COP(=O)(OC)C(F)(F)F.O=S1(=O)CCC1,-7.84253999999999,0.18068000000000026,7.654979999999986,0.6095023282886833,0.3393166142672611,0.387838600451448,0.43978112294736255,7699
CN1CCCC1.c1ccc([P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,-8.030199999999986,-0.26587999999999967,7.827779999999988,0.7460419091967152,0.06722965562623423,0.48941873589162554,0.43974896380353506,7700
CC(C)OC(=O)OC(C)C.CCCOBOCCC,-7.7599800000000085,0.3057999999999993,7.633839999999984,0.5494324796274617,0.41555165606492556,0.37541149360419457,0.439659838149394,7701
C[P+](C)(C)C.c1ccncc1,-7.721519999999984,-0.02779999999999991,7.928719999999983,0.5214493597205747,0.21229070702639463,0.5487561136192349,0.4396244654717848,7702
BC(O)CC.C1CCC2CCCC2C1,-7.846600000000001,0.08643999999999996,7.7236399999999925,0.6124563445867119,0.2818966147546974,0.4282002445447537,0.4395859856203243,7703
O=P(c1ccccc1)(c1ccccc1)c1ccccc1.O=S1(=O)CCCCCC1,-8.03474,-0.007060000000000017,7.621539999999983,0.7493451688009154,0.2249274938461162,0.36818096313015314,0.43955418404617075,7704
C1CC[N+]C1.O=[PH](Oc1ccccc1)Oc1ccccc1,-7.975640000000006,-0.06223999999999979,7.719259999999988,0.7063445867287426,0.19130657307889165,0.42562547027838527,0.4395455360536444,7705
CCOP(=O)(OCC)c1ccccc1.COC(=O)OC,-7.686779999999991,0.14718,7.824579999999994,0.4961728754365282,0.31890521800589766,0.48753762227236663,0.4395384769416744,7706
BCC.C1CCC2(C1)CCCC2,-7.815479999999993,0.08549999999999999,7.7529799999999875,0.5898137369033529,0.28132387706855766,0.44544770504136366,0.43952036620811863,7707
FC(F)(F)C(F)(F)F.O=[PH]1OCCCCO1,-7.602739999999988,-0.006919999999999973,8.02227999999999,0.4350261932479338,0.2250127952036264,0.6037551730624271,0.43951376576043893,7708
C1CC12CC2.C[PH](=N)N,-7.591299999999988,0.27826000000000023,7.810919999999997,0.42670256111754945,0.39877166045185314,0.4795076185101417,0.43944531387487745,7709
C12C3C4C1C1C2C3C41.CCOBOCC,-7.8785199999999955,-0.0651,7.811159999999983,0.6356810244470115,0.1895639882040408,0.47964870203157783,0.43943298460794683,7710
Pc1cccc2ccc3ccccc3c12,-7.870079999999996,-0.09348000000000022,7.840919999999988,0.6295401629801898,0.1722721844459066,0.49714305869072284,0.43940092770411804,7711
CCOP(=O)(CC)OCC.CP(C)C,-7.670299999999998,0.10059999999999958,7.875460000000014,0.4841821885913644,0.2905242377714406,0.5174473288186521,0.43939085943630235,7712
CN1CCCC1.FB(F)C(F)(F)F,-7.617699999999996,0.17888000000000046,7.863279999999984,0.44591094295690326,0.33821988252784474,0.5102873401053172,0.43935418368755125,7713
CC1(C)COS(=O)(=O)O1.COP(=O)(F)OC,-7.568239999999989,0.18447999999999987,7.904639999999986,0.40992433061696776,0.3416319368282514,0.5346007336342868,0.43930717368728045,7714
CCOP(C)(=O)OCC.C[Si]1(C)C=C[Si](C)(C)O1,-7.673739999999992,0.050460000000000144,7.910739999999988,0.4866850989522442,0.2599741658745825,0.5381866064710064,0.43927242203645056,7715
CCOBOC(C)C.c1ccc(B2OCCO2)cc1,-7.855760000000008,-0.03525999999999998,7.808399999999979,0.6191210710127937,0.20774536326192383,0.47802624153496165,0.43927042689639995,7716
COC(=O)OC.O=[PH](F)F,-7.694899999999981,-0.0024999999999999775,7.9322399999999895,0.5020809080325632,0.2277058809193048,0.5508253386004274,0.4392661721257314,7717
COC(=O)OC.O=[PH](F)F,-7.694899999999981,-0.0024999999999999775,7.9322399999999895,0.5020809080325632,0.2277058809193048,0.5508253386004274,0.4392661721257314,7718
BC.CCC(=O)OC,-7.652719999999987,0.1682000000000004,7.83865999999999,0.4713911525028811,0.3317126075406399,0.4958145221971195,0.4392569368919041,7719
CC1(C)OC(=O)O1.COP(C)(=O)OC,-7.455979999999969,0.10119999999999973,8.073339999999977,0.3282450523864515,0.2908898150179129,0.6337706922497768,0.43924873712122003,7720
CC1(C)OC(=O)O1.COP(C)(=O)OC,-7.455979999999969,0.10119999999999973,8.073339999999977,0.3282450523864515,0.2908898150179129,0.6337706922497768,0.43924873712122003,7721
Pc1cccc2cc3ccccc3cc12,-7.870359999999995,-0.09332000000000022,7.839879999999989,0.6297438882421211,0.1723696717116325,0.49653169676446307,0.4392467466919113,7722
CC1(C)OBOC1(C)C.O=S1(=O)OCCCO1,-7.788299999999989,0.1778600000000001,7.705219999999999,0.5700378346914752,0.33759840120884177,0.41737208427387706,0.4392397044796459,7723
CC1(C)OBOC1(C)C.O=S1(=O)OCCCO1,-7.788299999999989,0.1778600000000001,7.705219999999999,0.5700378346914752,0.33759840120884177,0.41737208427387706,0.4392397044796459,7724
C[P+](C)C.O=S1(=O)CCCCC1,-7.86879999999999,0.05601999999999998,7.725019999999998,0.6286088474970652,0.2633618483585579,0.42901147479306356,0.4391957986739124,7725
C1CC2CC12.C[PH](=N)N,-7.584779999999991,0.22884000000000043,7.854299999999997,0.42195867287540967,0.36866028125076145,0.5050084650112687,0.4391890722423588,7726
CCOC(=O)OC.CCOP(C)(=O)OCC,-7.541339999999978,0.3248999999999997,7.81979999999999,0.3903521536670178,0.4271891984109568,0.4847277088035913,0.4391534891448289,7727
CCOC(=O)OC.CCOP(C)(=O)OCC,-7.541339999999978,0.3248999999999997,7.81979999999999,0.3903521536670178,0.4271891984109568,0.4847277088035913,0.4391534891448289,7728
O=C1COCCOCCO1.O=[PH](O)CP(=O)(O)O,-7.4337399999999825,0.6015799999999977,7.7043199999999965,0.31206344586725265,0.595769052667493,0.41684302106845816,0.43908695798780695,7729
BC(C)(C)C.C1CCC2(CC1)CCCC2,-7.847479999999995,0.02358000000000002,7.769559999999986,0.6130966239813525,0.24359630523262885,0.4551942249811667,0.43908556875666105,7730
C1CCCCCC1.c1ccccc1,-7.882219999999993,-0.06799999999999995,7.808159999999979,0.6383731082654025,0.18779703151275862,0.4778851580135166,0.439005105138855,7731
O=C1CCCCN1.O=[PH](Cl)Cl,-7.627239999999993,0.29950000000000015,7.759119999999992,0.45285215366702936,0.4117130949769682,0.449057091798327,0.4389924113125301,7732
O=C1CCCCN1.O=[PH](Cl)Cl,-7.627239999999993,0.29950000000000015,7.759119999999992,0.45285215366702936,0.4117130949769682,0.449057091798327,0.4389924113125301,7733
C[P+](C)(C)C.O=C1OC2CCCCC2O1,-7.807559999999991,0.1799800000000003,7.684359999999977,0.5840512223515466,0.33889010747971027,0.40510957486829646,0.43892622889669564,7734
B1OCCCO1.CC1(C)CCS1(=O)=O,-7.871659999999988,0.13826,7.657159999999996,0.6306897555296596,0.31347030294167794,0.3891201091045762,0.4388960611832317,7735
BCC.CC1(C)OBOC(C)(C)C1(C)C,-7.8542400000000026,-0.07007999999999995,7.834839999999994,0.6180151338765851,0.18652969705832173,0.493568942814127,0.4387910264061229,7736
C1CCC2(CC1)CCCCC2.FC(F)(F)C1OBOC1C(F)(F)F,-7.821500000000006,0.11591999999999979,7.720639999999977,0.5941938300349108,0.29985864346469704,0.42643670052668625,0.43879042226055687,7737
Bc1ccccc1.C1CC2CCCC2C1,-7.892119999999992,0.013260000000000027,7.734819999999979,0.6455762514551582,0.23730837659330736,0.4347723852520442,0.43877434251535735,7738
C1CCSCC1.CC[P+](CC)(CC)CC,-7.863739999999989,0.042300000000000025,7.738319999999973,0.6249272409778559,0.2550023153225608,0.4368298532731094,0.4387108081993688,7739
CC1COC(=O)O1.O=P(F)(F)OB(F)F,-7.498779999999984,0.3214399999999998,7.860079999999995,0.3593859138532842,0.425081036289634,0.5084062264860609,0.43870257563729986,7740
C1CC2CC2C1.CC[P+](CC)(CC)CC,-7.863379999999994,0.042540000000000064,7.738279999999982,0.6246653084982325,0.2551485462211497,0.4368063393528736,0.4386666921569641,7741
BC1CCCOC1P,-7.772439999999997,0.03024,7.8322599999999865,0.5584982537834486,0.24765421266847001,0.49205229495859193,0.4386666579190124,7742
C1CC2CC3CC1CC23.OB(O)c1ccccc1,-7.927120000000004,0.03382000000000001,7.685839999999981,0.6710419091967266,0.24983549023908735,0.4059795899172087,0.43865505579762765,7743
OB1OBO1.c1ccc2cncc-2cc1,-7.807599999999997,-0.044639999999999916,7.857579999999988,0.5840803259603993,0.20203017230874215,0.5069366064710081,0.4386077920691457,7744
N#CCOCCOCCOCC#N.O=P(O)(O)OB(OP(=O)(O)O)c1ccccc1,-7.751139999999998,0.6317599999999978,7.384039999999998,0.5430005820721568,0.6141575881650436,0.2285670617005211,0.4385742757513686,7745
BC.COCCOC,-7.87697999999999,0.15238000000000024,7.639859999999979,0.6345605355063784,0.32207355414199,0.37895033860042915,0.43857036233468216,7746
CCOP(C)(=O)OCC.O=S1(=O)OCCOCCO1,-7.602999999999991,0.21820000000000045,7.842959999999986,0.43521536670544414,0.3621773780799882,0.49834226862300124,0.4385547308848302,7747
CCOC(=O)CCC(=O)OCC.COP(=O)(O)OP(=O)(OC)OC,-7.569979999999988,0.6155999999999975,7.564679999999981,0.4111903376018331,0.6043113743267261,0.33475592550788136,0.4385528837817203,7748
BC1CCSC1P,-7.7569399999999895,0.09149999999999989,7.798519999999994,0.5472206053550375,0.28497964953327937,0.47221830323549696,0.43854739776069385,7749
CO[PH](=S)OC.c1cscn1,-7.7199199999999895,0.13251999999999994,7.800939999999988,0.5202852153666786,0.30997294728376074,0.47364089541006127,0.43853380695915634,7750
COP(=O)(F)OC.O=C1OC2COCC2O1,-7.573459999999978,0.37433999999999906,7.748779999999985,0.41372235157155757,0.45731276352026395,0.4429787434160799,0.4385020318939784,7751
C1CC2CC2C1.OB(O)O,-7.741079999999997,0.20314000000000002,7.726139999999988,0.53568102444701,0.3530013891935362,0.4296698645597994,0.4384726699160836,7752
BCC.O=C1CCCCN1,-7.546879999999998,0.2536000000000004,7.867099999999986,0.3943830034924103,0.3837464356218467,0.5125329194883133,0.43845199952960234,7753
B1OC2CCCCC2O1.O=[PH](O)O,-7.502879999999985,0.6679599999999974,7.585799999999987,0.36236903376015395,0.6362140820355315,0.34717127539501735,0.4384434448967126,7754
C1CCC1.O=[PH](F)F,-7.728079999999978,0.09303999999999986,7.823659999999995,0.52622235157156,0.2859179644658913,0.4869968021068294,0.43844081565396714,7755
C1CCC1.O=[PH](F)F,-7.728079999999978,0.09303999999999986,7.823659999999995,0.52622235157156,0.2859179644658913,0.4869968021068294,0.43844081565396714,7756
O=[PH](Br)Br.c1ccc2c(c1)[nH]c1ccccc12,-7.976879999999985,-0.04025999999999986,7.696299999999984,0.7072467986030002,0.2046988862079891,0.4121284800601748,0.43843509746736675,7757
O=C1OCCCO1.O=P(O)(O)OB(OP(=O)(O)O)c1ccccc1,-7.749179999999985,0.5774399999999985,7.427419999999991,0.5415745052386196,0.5810606614510961,0.2540679082016446,0.43841771328757256,7758
